essay_id,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,predicted_score,vocab_level
17219,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,15.5

17220,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,9.9

17221,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,75.8

17222,0,1,2,3,3,2,2,1,0.0,0.0,1.0,0,24.5

17223,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.9

17224,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.4

17225,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,11.6

17226,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,9.7

17227,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.6

17228,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,9.7

17229,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.8

17230,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,6.4

17231,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,-0.1

17232,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,21.8

17233,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,18.9

17234,1,1,2,3,3,2,2,1,0.0,1.0,0.0,0,11.6

17235,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.2

17236,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,20.8

17237,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.8

17238,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.1

17239,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,30.6

17240,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,8.2

17241,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,5.8

17242,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.3

17243,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,26.2

17244,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,13.5

17245,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,21.2

17246,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,7.1

17247,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,30.6

17248,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.7

17249,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,38.3

17250,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.2

17251,2,1,3,2,3,2,2,2,0.0,1.0,0.0,1,7.0

17252,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,18.4

17253,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.2

17254,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,43.0

17255,2,1,3,2,3,3,2,1,0.0,0.0,1.0,1,82.3

17256,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,23.8

17257,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.5

17258,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,6.5

17259,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,5.4

17260,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,3.9

17261,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,39.4

17262,2,1,2,3,3,3,2,2,0.0,0.0,1.0,0,26.8

17263,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,22.3

17264,0,1,2,3,3,3,2,2,0.0,1.0,0.0,0,9.1

17265,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.9

17266,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.8

17267,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.8

17268,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.9

17269,1,1,2,2,3,2,2,1,0.0,1.0,0.0,0,16.3

17270,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,6.1

17271,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,15.0

17272,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.5

17273,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,11.6

17274,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,20.8

17275,0,1,2,2,3,2,3,1,0.0,0.0,1.0,0,31.8

17276,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,47.3

17277,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.3

17278,0,1,2,3,3,3,2,2,0.0,1.0,0.0,0,8.4

17279,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.6

17280,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,4.3

17281,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,12.6

17282,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,5.1

17283,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.2

17284,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.8

17285,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.6

17286,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.0

17287,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,1.8

17288,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,4.8

17289,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,44.5

17290,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.1

17291,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.7

17292,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,35.9

17293,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,7.6

17294,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,45.8

17295,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,42.4

17296,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,26.2

17297,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,18.9

17298,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.5

17299,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.9

17300,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,22.8

17301,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,19.3

17302,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,15.9

17303,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,45.7

17304,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,20.8

17305,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.9

17306,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.6

17307,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,17.9

17308,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.2

17309,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,31.5

17310,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,6.5

17311,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.3

17312,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,9.1

17313,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.3

17314,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.4

17315,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,47.8

17316,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.3

17317,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.9

17318,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,42.3

17319,0,1,2,2,3,2,2,1,0.0,1.0,0.0,0,9.2

17320,0,1,2,3,3,3,2,2,0.0,0.0,1.0,0,35.7

17321,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,33.8

17322,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.1

17323,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,39.2

17324,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,10.1

17325,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.0

17326,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,12.4

17327,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.4

17328,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,59.0

17329,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,24.4

17330,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.1

17331,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,32.7

17332,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,41.6

17333,0,1,2,3,3,3,2,2,0.0,1.0,0.0,0,1.6

17334,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,1.7

17335,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,17.6

17336,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,34.8

17337,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,13.8

17338,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,26.8

17339,0,1,2,3,3,3,2,2,0.0,1.0,0.0,0,14.1

17340,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,4.9

17341,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.2

17342,2,1,2,3,3,2,2,2,0.0,1.0,0.0,1,8.5

17343,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,22.0

17344,2,1,2,3,3,2,2,2,0.0,0.0,1.0,1,41.9

17345,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.1

17346,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.0

17347,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.3

17348,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,15.7

17349,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,13.1

17350,1,1,2,2,3,2,3,2,0.0,1.0,0.0,0,11.4

17351,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.3

17352,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.1

17353,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.0

17354,2,1,2,3,3,2,2,2,0.0,0.0,1.0,1,40.3

17355,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,20.9

17356,1,1,2,2,3,3,3,2,0.0,0.0,1.0,0,18.9

17357,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,5.3

17358,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,6.9

17359,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,35.1

17360,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.1

17361,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,26.1

17362,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,28.3

17363,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,27.0

17364,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,16.6

17365,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,7.0

17366,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,22.3

17367,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.1

17368,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.9

17369,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.0

17370,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.8

17371,0,1,2,2,2,2,2,2,0.0,1.0,0.0,0,10.6

17372,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.4

17373,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,28.4

17374,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,0.3

17375,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,8.0

17376,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-1.8

17377,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,33.0

17378,1,1,2,2,3,2,2,2,1.0,0.0,0.0,0,2.3

17379,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.2

17380,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.0

17381,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,23.4

17382,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,22.5

17383,2,1,2,2,3,2,3,2,0.0,0.0,1.0,1,23.2

17384,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,15.3

17385,2,1,2,2,3,3,2,1,0.0,0.0,1.0,1,51.4

17386,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,28.4

17387,0,1,2,2,2,2,2,2,0.0,1.0,0.0,0,10.4

17388,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.8

17389,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,37.0

17390,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.8

17391,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,20.0

17392,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-0.6

17393,2,1,2,2,3,2,3,2,0.0,0.0,1.0,1,15.5

17394,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,28.8

17395,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,22.8

17396,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.5

17397,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,5.9

17398,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.4

17399,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.1

17400,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.3

17401,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,11.6

17402,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.2

17403,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,25.2

17404,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.1

17405,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.7

17406,1,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-1.1

17407,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,16.0

17408,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,18.7

17409,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.1

17410,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,65.7

17411,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-6.3

17412,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.6

17413,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,32.4

17414,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.0

17415,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.7

17416,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.6

17417,2,1,2,2,3,2,3,2,0.0,0.0,1.0,1,27.0

17418,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.0

17419,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,51.3

17420,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,20.4

17421,0,1,3,2,2,2,2,2,0.0,0.0,1.0,0,22.0

17422,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,7.2

17423,2,1,2,3,3,2,2,2,0.0,0.0,1.0,1,15.6

17424,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.2

17425,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,13.7

17426,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,37.4

17427,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,0.9

17428,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,5.6

17429,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.3

17430,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.8

17431,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,37.0

17432,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.7

17433,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,15.8

17434,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.1

17435,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.9

17436,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,13.7

17437,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.4

17438,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,31.5

17439,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,8.3

17440,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,36.3

17441,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,12.9

17442,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,37.0

17443,2,1,2,3,3,2,2,1,0.0,0.0,1.0,1,39.3

17444,0,1,2,2,3,2,3,2,0.0,1.0,0.0,0,11.4

17445,0,1,2,2,2,2,2,2,0.0,1.0,0.0,0,6.5

17446,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,44.2

17447,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.9

17448,0,1,2,3,3,2,2,1,0.0,1.0,0.0,0,9.7

17449,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,30.6

17450,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,16.5

17451,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,43.2

17452,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.8

17453,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,27.4

17454,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,47.4

17455,0,1,2,2,3,3,2,1,0.0,0.0,1.0,0,25.3

17456,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.1

17457,2,1,2,2,3,2,3,2,0.0,0.0,1.0,1,24.8

17458,1,1,2,2,3,2,2,1,0.0,1.0,0.0,0,15.5

17459,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.0

17460,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.1

17461,0,1,2,2,3,2,3,2,0.0,1.0,0.0,0,10.1

17462,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.4

17463,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,21.5

17464,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,8.2

17465,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,5.6

17466,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,7.3

17467,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,18.1

17468,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,15.2

17469,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,23.0

17470,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.3

17471,1,1,2,3,3,3,2,2,0.0,1.0,0.0,0,10.3

17472,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.3

17473,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,6.4

17474,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.6

17475,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.9

17476,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.7

17477,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.4

17478,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,7.2

17479,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.0

17480,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.4

17481,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.2

17482,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,23.4

17483,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,17.2

17484,1,1,2,2,3,2,2,2,1.0,0.0,0.0,0,26.2

17485,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.3

17486,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.1

17487,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,3.9

17488,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.9

17489,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.4

17490,0,1,2,3,3,3,2,2,0.0,1.0,0.0,0,4.2

17491,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,6.8

17492,0,1,2,2,3,2,2,1,0.0,1.0,0.0,0,11.1

17493,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,1.9

17494,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,3.0

17495,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,23.3

17496,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,19.5

17497,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.1

17498,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,11.2

17499,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,17.4

17500,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.0

17501,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,8.6

17502,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,23.7

17503,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.0

17504,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.6

17505,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.4

17506,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,21.4

17507,0,1,2,2,2,2,2,2,0.0,0.0,1.0,0,21.8

17508,0,1,2,2,3,2,2,1,0.0,1.0,0.0,0,15.4

17509,0,1,2,2,2,2,2,1,0.0,0.0,1.0,0,56.4

17510,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.6

17511,0,1,2,2,3,2,2,1,0.0,1.0,0.0,0,11.0

17512,1,1,2,2,2,2,2,2,0.0,1.0,0.0,0,15.7

17513,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,57.6

17514,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.1

17515,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,15.5

17516,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.9

17517,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.9

17518,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,12.6

17519,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,14.5

17520,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.8

17521,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,3.8

17522,0,1,2,2,2,2,2,2,0.0,1.0,0.0,0,12.0

17523,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,17.6

17524,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.4

17525,2,1,2,3,3,2,3,2,0.0,0.0,1.0,1,23.6

17526,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-1.8

17527,0,1,2,2,2,2,2,2,0.0,1.0,0.0,0,18.0

17528,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.4

17529,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,24.3

17530,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.5

17531,1,1,2,2,3,2,2,2,1.0,0.0,0.0,0,0.5

17532,0,1,2,3,2,2,2,2,0.5,0.5,0.0,0,4.9

17533,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,15.2

17534,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.7

17535,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.2

17536,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.8

17537,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,5.8

17538,1,1,2,2,3,2,2,2,1.0,0.0,0.0,0,30.9

17539,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,33.7

17540,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.0

17541,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-1.1

17542,1,1,2,2,3,3,3,2,0.0,0.0,1.0,0,35.3

17543,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,30.4

17544,2,1,2,3,3,2,2,2,0.0,0.0,1.0,1,24.9

17545,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,13.8

17546,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.3

17547,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.9

17548,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.2

17549,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,5.5

17550,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.4

17551,0,1,3,2,3,3,2,2,0.0,0.0,1.0,0,20.8

17552,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,4.6

17553,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,4.8

17554,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.4

17555,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,14.0

17556,0,1,2,2,3,2,2,1,0.0,1.0,0.0,0,12.8

17557,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.9

17558,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,5.3

17559,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,23.0

17560,2,1,3,2,3,3,2,2,0.0,0.0,1.0,1,40.4

17561,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,14.4

17562,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.2

17563,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.7

17564,1,1,2,3,3,2,2,1,0.0,1.0,0.0,0,9.3

17565,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.1

17566,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.2

17567,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.0

17568,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,43.0

17569,0,1,2,2,3,2,2,1,0.0,0.5,0.5,0,24.1

17570,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,24.9

17571,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.9

17572,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.4

17573,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.6

17574,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.4

17575,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,27.6

17576,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,38.3

17577,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,12.4

17578,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.4

17579,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,7.9

17580,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.3

17581,0,1,2,2,2,2,2,2,0.0,0.0,1.0,0,21.4

17582,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.1

17583,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,8.4

17584,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.5

